run,modelo,situacion,set_id,repeticion,orden,perfil_1,perfil_2,perfil_3,estado_parseo,monto_1,monto_2,monto_3,share_1,share_2,share_3,nota,error_api,cruda
20260722_191602,deepseek-v4-pro,familia,9,3,102,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=2,atencion=2;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Anna;pareja=1;salud=2,ok,7000,5000,6000,0.3888888888888889,0.2777777777777778,0.3333333333333333,suma=18000,,"AMOUNTS: 7000, 5000, 6000"
20260722_191602,deepseek-v4-pro,familia,9,4,201,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Anna;pareja=1;salud=2,atencion=2;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=2,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_191602,deepseek-v4-pro,familia,9,5,012,atencion=2;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=2,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Anna;pareja=1;salud=2,ok,5000,7000,6000,0.2777777777777778,0.3888888888888889,0.3333333333333333,suma=18000,,"AMOUNTS: 5000, 7000, 6000"
20260722_191602,deepseek-v4-pro,familia,9,6,201,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Anna;pareja=1;salud=2,atencion=2;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=2,ok,6500,4000,7500,0.3611111111111111,0.2222222222222222,0.4166666666666667,suma=18000,,"AMOUNTS: 6500, 4000, 7500"
20260722_191602,deepseek-v4-pro,familia,9,7,102,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=2,atencion=2;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Anna;pareja=1;salud=2,ok,7000,5000,6000,0.3888888888888889,0.2777777777777778,0.3333333333333333,suma=18000,,"AMOUNTS: 7000, 5000, 6000"
20260722_191602,deepseek-v4-pro,familia,9,8,201,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Anna;pareja=1;salud=2,atencion=2;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=2,ok,6000,5000,7000,0.3333333333333333,0.2777777777777778,0.3888888888888889,suma=18000,,"AMOUNTS: 6000, 5000, 7000"
20260722_191602,deepseek-v4-pro,familia,9,9,210,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Anna;pareja=1;salud=2,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=2,atencion=2;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,ok,6000,8000,4000,0.3333333333333333,0.4444444444444444,0.2222222222222222,suma=18000,,"AMOUNTS: 6000, 8000, 4000"
20260722_191602,deepseek-v4-pro,familia,10,0,201,atencion=2;finanzas=1;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=1;salud=2,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,ok,4000,8000,6000,0.2222222222222222,0.4444444444444444,0.3333333333333333,suma=18000,,"AMOUNTS: 4000, 8000, 6000"
20260722_191602,deepseek-v4-pro,familia,10,1,201,atencion=2;finanzas=1;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=1;salud=2,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,ok,5000,7000,6000,0.2777777777777778,0.3888888888888889,0.3333333333333333,suma=18000,,"AMOUNTS: 5000, 7000, 6000"
20260722_191602,deepseek-v4-pro,familia,10,2,210,atencion=2;finanzas=1;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=3;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=1;salud=2,ok,4000,6000,8000,0.2222222222222222,0.3333333333333333,0.4444444444444444,suma=18000,,"AMOUNTS: 4000, 6000, 8000"
20260722_191602,deepseek-v4-pro,familia,10,3,201,atencion=2;finanzas=1;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=1;salud=2,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,ok,4000,8000,6000,0.2222222222222222,0.4444444444444444,0.3333333333333333,suma=18000,,"AMOUNTS: 4000, 8000, 6000"
20260722_191602,deepseek-v4-pro,familia,10,4,201,atencion=2;finanzas=1;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=1;salud=2,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,ok,4000,9000,5000,0.2222222222222222,0.5,0.2777777777777778,suma=18000,,"AMOUNTS: 4000, 9000, 5000"
20260722_191602,deepseek-v4-pro,familia,10,5,021,atencion=3;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=1;salud=2,atencion=2;finanzas=1;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,ok,10000,3000,5000,0.5555555555555556,0.16666666666666666,0.2777777777777778,suma=18000,,"AMOUNTS: 10000, 3000, 5000"
20260722_191602,deepseek-v4-pro,familia,10,6,210,atencion=2;finanzas=1;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=3;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=1;salud=2,ok,4000,6000,8000,0.2222222222222222,0.3333333333333333,0.4444444444444444,suma=18000,,"AMOUNTS: 4000, 6000, 8000"
20260722_191602,deepseek-v4-pro,familia,10,7,210,atencion=2;finanzas=1;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=3;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=1;salud=2,ok,4000,6000,8000,0.2222222222222222,0.3333333333333333,0.4444444444444444,suma=18000,,"AMOUNTS: 4000, 6000, 8000"
20260722_191602,deepseek-v4-pro,familia,10,8,120,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=2;finanzas=1;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=1;salud=2,ok,5400,3600,9000,0.3,0.2,0.5,suma=18000,,"AMOUNTS: 5400, 3600, 9000"
20260722_191602,deepseek-v4-pro,familia,10,9,201,atencion=2;finanzas=1;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=1;salud=2,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,ok,4000,8000,6000,0.2222222222222222,0.4444444444444444,0.3333333333333333,suma=18000,,"AMOUNTS: 4000, 8000, 6000"
20260722_191602,deepseek-v4-pro,familia,11,0,012,atencion=3;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=1,ok,7000,5000,6000,0.3888888888888889,0.2777777777777778,0.3333333333333333,suma=18000,,"AMOUNTS: 7000, 5000, 6000"
20260722_191602,deepseek-v4-pro,familia,11,1,120,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=1,atencion=3;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,ok,5000,6000,7000,0.2777777777777778,0.3333333333333333,0.3888888888888889,suma=18000,,"AMOUNTS: 5000, 6000, 7000"
20260722_191602,deepseek-v4-pro,familia,11,2,210,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=1,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=3;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,ok,6000,4500,7500,0.3333333333333333,0.25,0.4166666666666667,suma=18000,,"AMOUNTS: 6000, 4500, 7500"
20260722_191602,deepseek-v4-pro,familia,11,3,201,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=1,atencion=3;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,ok,6000,7000,5000,0.3333333333333333,0.3888888888888889,0.2777777777777778,suma=18000,,"AMOUNTS: 6000, 7000, 5000"
20260722_191602,deepseek-v4-pro,familia,11,4,012,atencion=3;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=1,ok,7500,4000,6500,0.4166666666666667,0.2222222222222222,0.3611111111111111,suma=18000,,"AMOUNTS: 7500, 4000, 6500"
20260722_191602,deepseek-v4-pro,familia,11,5,201,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=1,atencion=3;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,ok,6000,7000,5000,0.3333333333333333,0.3888888888888889,0.2777777777777778,suma=18000,,"AMOUNTS: 6000, 7000, 5000"
20260722_191602,deepseek-v4-pro,familia,11,6,120,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=1,atencion=3;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,ok,2000,7500,8500,0.1111111111111111,0.4166666666666667,0.4722222222222222,suma=18000,,"AMOUNTS: 2000, 7500, 8500"
20260722_191602,deepseek-v4-pro,familia,11,7,201,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=1,atencion=3;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,ok,6000,7000,5000,0.3333333333333333,0.3888888888888889,0.2777777777777778,suma=18000,,"AMOUNTS: 6000, 7000, 5000"
20260722_191602,deepseek-v4-pro,familia,11,8,210,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=1,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=3;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,ok,6300,4500,7200,0.35,0.25,0.4,suma=18000,,"AMOUNTS: 6300, 4500, 7200"
20260722_191602,deepseek-v4-pro,familia,11,9,210,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=2;salud=1,atencion=3;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=3;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,ok,6000,5000,7000,0.3333333333333333,0.2777777777777778,0.3888888888888889,suma=18000,,"AMOUNTS: 6000, 5000, 7000"
20260722_191602,deepseek-v4-pro,familia,12,0,210,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=2;finanzas=1;genero=f;hijos=2;nombre=Anna;pareja=2;salud=2,ok,8000,5500,4500,0.4444444444444444,0.3055555555555556,0.25,suma=18000,,"AMOUNTS: 8000, 5500, 4500"
20260722_191602,deepseek-v4-pro,familia,12,1,120,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,atencion=2;finanzas=1;genero=f;hijos=2;nombre=Anna;pareja=2;salud=2,ok,6000,8000,4000,0.3333333333333333,0.4444444444444444,0.2222222222222222,suma=18000,,"AMOUNTS: 6000, 8000, 4000"
20260722_191602,deepseek-v4-pro,familia,12,2,210,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=2;finanzas=1;genero=f;hijos=2;nombre=Anna;pareja=2;salud=2,ok,7500,7000,3500,0.4166666666666667,0.3888888888888889,0.19444444444444445,suma=18000,,"AMOUNTS: 7500, 7000, 3500"
20260722_191602,deepseek-v4-pro,familia,12,3,012,atencion=2;finanzas=1;genero=f;hijos=2;nombre=Anna;pareja=2;salud=2,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,ok,4000,6000,8000,0.2222222222222222,0.3333333333333333,0.4444444444444444,suma=18000,,"AMOUNTS: 4000, 6000, 8000"
20260722_191602,deepseek-v4-pro,familia,12,4,120,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,atencion=2;finanzas=1;genero=f;hijos=2;nombre=Anna;pareja=2;salud=2,ok,6500,8000,3500,0.3611111111111111,0.4444444444444444,0.19444444444444445,suma=18000,,"AMOUNTS: 6500, 8000, 3500"
20260722_191602,deepseek-v4-pro,familia,12,5,201,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,atencion=2;finanzas=1;genero=f;hijos=2;nombre=Anna;pareja=2;salud=2,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,ok,7000,6000,5000,0.3888888888888889,0.3333333333333333,0.2777777777777778,suma=18000,,"AMOUNTS: 7000, 6000, 5000"
20260722_191602,deepseek-v4-pro,familia,12,6,102,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=2;finanzas=1;genero=f;hijos=2;nombre=Anna;pareja=2;salud=2,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,ok,4000,6000,8000,0.2222222222222222,0.3333333333333333,0.4444444444444444,suma=18000,,"AMOUNTS: 4000, 6000, 8000"
20260722_191602,deepseek-v4-pro,familia,12,7,102,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=2;finanzas=1;genero=f;hijos=2;nombre=Anna;pareja=2;salud=2,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,ok,6000,4500,7500,0.3333333333333333,0.25,0.4166666666666667,suma=18000,,"AMOUNTS: 6000, 4500, 7500"
20260722_191602,deepseek-v4-pro,familia,12,8,021,atencion=2;finanzas=1;genero=f;hijos=2;nombre=Anna;pareja=2;salud=2,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,ok,7000,6000,5000,0.3888888888888889,0.3333333333333333,0.2777777777777778,suma=18000,,"AMOUNTS: 7000, 6000, 5000"
20260722_191602,deepseek-v4-pro,familia,12,9,210,atencion=3;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=1;salud=1,atencion=2;finanzas=1;genero=f;hijos=2;nombre=Anna;pareja=2;salud=2,ok,9000,6000,3000,0.5,0.3333333333333333,0.16666666666666666,suma=18000,,"AMOUNTS: 9000, 6000, 3000"
20260722_191602,deepseek-v4-pro,familia,13,0,210,atencion=1;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=1;finanzas=1;genero=f;hijos=1;nombre=Anna;pareja=2;salud=1,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,ok,4000,2000,12000,0.2222222222222222,0.1111111111111111,0.6666666666666666,suma=18000,,"AMOUNTS: 4000, 2000, 12000"
20260722_191602,deepseek-v4-pro,familia,13,1,120,atencion=1;finanzas=1;genero=f;hijos=1;nombre=Anna;pareja=2;salud=1,atencion=1;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,ok,2000,6000,10000,0.1111111111111111,0.3333333333333333,0.5555555555555556,suma=18000,,"AMOUNTS: 2000, 6000, 10000"
20260722_191602,deepseek-v4-pro,familia,13,2,012,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,atencion=1;finanzas=1;genero=f;hijos=1;nombre=Anna;pareja=2;salud=1,atencion=1;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,ok,10000,3000,5000,0.5555555555555556,0.16666666666666666,0.2777777777777778,suma=18000,,"AMOUNTS: 10000, 3000, 5000"
20260722_191602,deepseek-v4-pro,familia,13,3,120,atencion=1;finanzas=1;genero=f;hijos=1;nombre=Anna;pareja=2;salud=1,atencion=1;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,ok,3000,5000,10000,0.16666666666666666,0.2777777777777778,0.5555555555555556,suma=18000,,"AMOUNTS: 3000, 5000, 10000"
20260722_191602,deepseek-v4-pro,familia,13,4,021,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,atencion=1;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=1;finanzas=1;genero=f;hijos=1;nombre=Anna;pareja=2;salud=1,ok,12000,4000,2000,0.6666666666666666,0.2222222222222222,0.1111111111111111,suma=18000,,"AMOUNTS: 12000, 4000, 2000"
20260722_191602,deepseek-v4-pro,familia,13,5,210,atencion=1;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=1;finanzas=1;genero=f;hijos=1;nombre=Anna;pareja=2;salud=1,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,ok,5000,3000,10000,0.2777777777777778,0.16666666666666666,0.5555555555555556,suma=18000,,"AMOUNTS: 5000, 3000, 10000"
20260722_191602,deepseek-v4-pro,familia,13,6,021,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,atencion=1;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=1;finanzas=1;genero=f;hijos=1;nombre=Anna;pareja=2;salud=1,ok,10000,5000,3000,0.5555555555555556,0.2777777777777778,0.16666666666666666,suma=18000,,"AMOUNTS: 10000, 5000, 3000"
20260722_191602,deepseek-v4-pro,familia,13,7,102,atencion=1;finanzas=1;genero=f;hijos=1;nombre=Anna;pareja=2;salud=1,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,atencion=1;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,ok,2000,12000,4000,0.1111111111111111,0.6666666666666666,0.2222222222222222,suma=18000,,"AMOUNTS: 2000, 12000, 4000"
20260722_191602,deepseek-v4-pro,familia,13,8,201,atencion=1;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,atencion=1;finanzas=1;genero=f;hijos=1;nombre=Anna;pareja=2;salud=1,ok,4000,12000,2000,0.2222222222222222,0.6666666666666666,0.1111111111111111,suma=18000,,"AMOUNTS: 4000, 12000, 2000"
20260722_191602,deepseek-v4-pro,familia,13,9,201,atencion=1;finanzas=1;genero=m;hijos=1;nombre=David;pareja=1;salud=2,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,atencion=1;finanzas=1;genero=f;hijos=1;nombre=Anna;pareja=2;salud=1,ok,5000,10000,3000,0.2777777777777778,0.5555555555555556,0.16666666666666666,suma=18000,,"AMOUNTS: 5000, 10000, 3000"
20260722_191602,deepseek-v4-pro,familia,14,0,102,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=3;finanzas=1;genero=m;hijos=2;nombre=David;pareja=1;salud=1,atencion=1;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_191602,deepseek-v4-pro,familia,14,1,012,atencion=3;finanzas=1;genero=m;hijos=2;nombre=David;pareja=1;salud=1,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=1;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,ok,3000,6500,8500,0.16666666666666666,0.3611111111111111,0.4722222222222222,suma=18000,,"AMOUNTS: 3000, 6500, 8500"
20260722_191602,deepseek-v4-pro,familia,14,2,120,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=1;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=1;genero=m;hijos=2;nombre=David;pareja=1;salud=1,ok,6000,8000,4000,0.3333333333333333,0.4444444444444444,0.2222222222222222,suma=18000,,"AMOUNTS: 6000, 8000, 4000"
20260722_191602,deepseek-v4-pro,familia,14,3,021,atencion=3;finanzas=1;genero=m;hijos=2;nombre=David;pareja=1;salud=1,atencion=1;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,ok,2000,10000,6000,0.1111111111111111,0.5555555555555556,0.3333333333333333,suma=18000,,"AMOUNTS: 2000, 10000, 6000"
20260722_191602,deepseek-v4-pro,familia,14,4,102,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=3;finanzas=1;genero=m;hijos=2;nombre=David;pareja=1;salud=1,atencion=1;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,ok,6500,3500,8000,0.3611111111111111,0.19444444444444445,0.4444444444444444,suma=18000,,"AMOUNTS: 6500, 3500, 8000"
20260722_191602,deepseek-v4-pro,familia,14,5,012,atencion=3;finanzas=1;genero=m;hijos=2;nombre=David;pareja=1;salud=1,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=1;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,ok,3000,7000,8000,0.16666666666666666,0.3888888888888889,0.4444444444444444,suma=18000,,"AMOUNTS: 3000, 7000, 8000"
20260722_191602,deepseek-v4-pro,familia,14,6,012,atencion=3;finanzas=1;genero=m;hijos=2;nombre=David;pareja=1;salud=1,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=1;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,ok,4000,6000,8000,0.2222222222222222,0.3333333333333333,0.4444444444444444,suma=18000,,"AMOUNTS: 4000, 6000, 8000"
20260722_191602,deepseek-v4-pro,familia,14,7,102,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=3;finanzas=1;genero=m;hijos=2;nombre=David;pareja=1;salud=1,atencion=1;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,ok,6000,4000,8000,0.3333333333333333,0.2222222222222222,0.4444444444444444,suma=18000,,"AMOUNTS: 6000, 4000, 8000"
20260722_191602,deepseek-v4-pro,familia,14,8,120,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=1;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,atencion=3;finanzas=1;genero=m;hijos=2;nombre=David;pareja=1;salud=1,ok,6000,8000,4000,0.3333333333333333,0.4444444444444444,0.2222222222222222,suma=18000,,"AMOUNTS: 6000, 8000, 4000"
20260722_191602,deepseek-v4-pro,familia,14,9,012,atencion=3;finanzas=1;genero=m;hijos=2;nombre=David;pareja=1;salud=1,atencion=1;finanzas=2;genero=m;hijos=2;nombre=Lorenz;pareja=2;salud=1,atencion=1;finanzas=2;genero=f;hijos=2;nombre=Sylvia;pareja=1;salud=2,ok,4000,6000,8000,0.2222222222222222,0.3333333333333333,0.4444444444444444,suma=18000,,"AMOUNTS: 4000, 6000, 8000"
20260722_191602,deepseek-v4-pro,familia,15,0,210,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=2;salud=1,atencion=3;finanzas=2;genero=m;hijos=1;nombre=David;pareja=1;salud=1,atencion=2;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,ok,7500,6000,4500,0.4166666666666667,0.3333333333333333,0.25,suma=18000,,"AMOUNTS: 7500, 6000, 4500"
20260722_191602,deepseek-v4-pro,familia,15,1,120,atencion=3;finanzas=2;genero=m;hijos=1;nombre=David;pareja=1;salud=1,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=2;salud=1,atencion=2;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,ok,5500,8000,4500,0.3055555555555556,0.4444444444444444,0.25,suma=18000,,"AMOUNTS: 5500, 8000, 4500"
20260722_191602,deepseek-v4-pro,familia,15,2,120,atencion=3;finanzas=2;genero=m;hijos=1;nombre=David;pareja=1;salud=1,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=2;salud=1,atencion=2;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,ok,6000,8000,4000,0.3333333333333333,0.4444444444444444,0.2222222222222222,suma=18000,,"AMOUNTS: 6000, 8000, 4000"
20260722_191602,deepseek-v4-pro,familia,15,3,021,atencion=2;finanzas=2;genero=f;hijos=1;nombre=Sylvia;pareja=1;salud=1,atencion=2;finanzas=2;genero=f;hijos=2;nombre=Anna;pareja=2;salud=1,atencion=3;finanzas=2;genero=m;hijos=1;nombre=David;pareja=1;salud=1,ok,5000,7000,6000,0.2777777777777778,0.3888888888888889,0.3333333333333333,suma=18000,,"AMOUNTS: 5000, 7000, 6000"
