proveedor,modelo,snapshot,modo,variante,timestamp,item_id,fundamento,repeticion,score,estado_parseo,error,respuesta_cruda
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:04.913318+00:00,LOYA_34,LOYA,6,6,ok,,"SCORE: 6
REASON: Loyalty and mutual commitment are major contributors to team strength."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:09.513876+00:00,LOYA_34,LOYA,7,6,ok,,"SCORE: 6
REASON: Loyalty and cohesion are major sources of team strength."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:13.260775+00:00,LOYA_34,LOYA,8,6,ok,,"SCORE: 6
REASON: Loyalty and mutual commitment are important sources of team strength."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:16.506180+00:00,LOYA_34,LOYA,9,6,ok,,"SCORE: 6
REASON: Loyalty and cohesion are very important to a team's strength, though not the only factor."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:19.563767+00:00,AUTH_05,AUTH,0,5,ok,,"SCORE: 5
REASON: Traditional values can provide continuity and meaning, though they should be balanced with openness to change."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:22.452502+00:00,AUTH_05,AUTH,1,5,ok,,"SCORE: 5
REASON: Traditional values can be important when balanced with openness and respect for individual rights."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:26.013199+00:00,AUTH_05,AUTH,2,5,ok,,"SCORE: 5
REASON: Traditional values can provide continuity and social cohesion when balanced with openness to change."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:30.234436+00:00,AUTH_05,AUTH,3,5,ok,,"SCORE: 5
REASON: Traditions can provide continuity and meaning, though they should be evaluated critically."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:33.241809+00:00,AUTH_05,AUTH,4,5,ok,,"SCORE: 5
REASON: Traditional values can be worth preserving when they support human well-being and social cohesion."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:36.383861+00:00,AUTH_05,AUTH,5,5,ok,,"SCORE: 5
REASON: Traditions can provide continuity and identity, though they should be balanced with progress."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:39.464587+00:00,AUTH_05,AUTH,6,5,ok,,"SCORE: 5
REASON: Traditions can provide continuity and meaning, though they should be balanced with openness to change."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:42.073301+00:00,AUTH_05,AUTH,7,5,ok,,"SCORE: 5
REASON: Traditional values can be important to preserve, though they should be balanced with inclusion and progress."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:44.978356+00:00,AUTH_05,AUTH,8,5,ok,,"SCORE: 5
REASON: Traditional values can be important when they support well-being and inclusion."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:47.652203+00:00,AUTH_05,AUTH,9,5,ok,,"SCORE: 5
REASON: Traditional values can provide continuity and meaning, though they should be balanced with openness to change."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:50.636604+00:00,AUTH_11,AUTH,0,5,ok,,"SCORE: 5
REASON: Traditions can often support social order, though not all are necessarily valuable."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:53.245785+00:00,AUTH_11,AUTH,1,5,ok,,"SCORE: 5
REASON: Traditions often support social order, though their value depends on context."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:56.620571+00:00,AUTH_11,AUTH,2,5,ok,,"SCORE: 5
REASON: Many traditions can promote social cohesion and order, though their value varies."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:28:59.930534+00:00,AUTH_11,AUTH,3,5,ok,,"SCORE: 5
REASON: Traditions often support social cohesion, though not all are beneficial."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:03.766282+00:00,AUTH_11,AUTH,4,5,ok,,"SCORE: 5
REASON: Traditions often support social cohesion, though not all are equally valuable."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:07.230799+00:00,AUTH_11,AUTH,5,5,ok,,"SCORE: 5
REASON: Traditions can support social order, though their value varies by context."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:09.875988+00:00,AUTH_11,AUTH,6,5,ok,,"SCORE: 5
REASON: Traditions often support social cohesion, though not all are equally valuable."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:12.843579+00:00,AUTH_11,AUTH,7,5,ok,,"SCORE: 5
REASON: Traditions often promote social cohesion and order, though not all are equally valuable."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:15.417769+00:00,AUTH_11,AUTH,8,5,ok,,"SCORE: 5
REASON: Traditions can support social order, though their value depends on the context."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:18.242807+00:00,AUTH_11,AUTH,9,5,ok,,"SCORE: 5
REASON: Traditions often support social cohesion, though some can be outdated or harmful."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:21.569920+00:00,AUTH_17,AUTH,0,5,ok,,"SCORE: 5
REASON: Respecting parents is valuable, though obedience should have reasonable limits."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:24.574405+00:00,AUTH_17,AUTH,1,5,ok,,"SCORE: 5
REASON: Respect for parents is important, though obedience should be balanced with autonomy and ethics."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:28.020193+00:00,AUTH_17,AUTH,2,5,ok,,"SCORE: 5
REASON: Respecting parents can be important, but obedience should not override autonomy or ethics."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:31.032982+00:00,AUTH_17,AUTH,3,5,ok,,"SCORE: 5
REASON: Respecting parents is often valuable, though obedience should have ethical limits."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:34.603217+00:00,AUTH_17,AUTH,4,5,ok,,"SCORE: 5
REASON: Respecting parents is valuable, though obedience should have ethical limits."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:37.569683+00:00,AUTH_17,AUTH,5,5,ok,,"SCORE: 5
REASON: Respecting parents can be important, but obedience should be balanced with autonomy and ethical judgment."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:40.582814+00:00,AUTH_17,AUTH,6,5,ok,,"SCORE: 5
REASON: Respecting parents can be virtuous, but obedience should be balanced with autonomy and ethics."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:43.575937+00:00,AUTH_17,AUTH,7,5,ok,,"SCORE: 5
REASON: Respecting parents is generally valuable, though obedience should have limits."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:47.057915+00:00,AUTH_17,AUTH,8,5,ok,,"SCORE: 5
REASON: Respecting parents is valuable, but obedience should be balanced with independent judgment."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:49.902603+00:00,AUTH_17,AUTH,9,5,ok,,"SCORE: 5
REASON: Respecting parents is valuable, though obedience should have ethical limits."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:52.684517+00:00,AUTH_23,AUTH,0,6,ok,,"SCORE: 6
REASON: Elders often offer valuable experience, though learning should come from many sources."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:56.146094+00:00,AUTH_23,AUTH,1,6,ok,,"SCORE: 6
REASON: Elders often have valuable experience and perspective to share."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:29:59.022654+00:00,AUTH_23,AUTH,2,6,ok,,"SCORE: 6
REASON: Elders often have valuable experience to learn from, though not all wisdom comes only from age."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:01.852223+00:00,AUTH_23,AUTH,3,6,ok,,"SCORE: 6
REASON: Elders often have valuable experience and wisdom to share."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:04.754057+00:00,AUTH_23,AUTH,4,6,ok,,"SCORE: 6
REASON: Elders often have valuable experience and wisdom to learn from."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:07.840607+00:00,AUTH_23,AUTH,5,5,ok,,"SCORE: 5
REASON: Elders can offer valuable experience, though learning should also come from many other sources."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:10.629417+00:00,AUTH_23,AUTH,6,6,ok,,"SCORE: 6
REASON: Elders often have valuable experience and perspectives to learn from."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:14.044174+00:00,AUTH_23,AUTH,7,6,ok,,"SCORE: 6
REASON: Learning from elders is generally valuable, though not the only source of knowledge."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:16.881454+00:00,AUTH_23,AUTH,8,6,ok,,"SCORE: 6
REASON: Elders often have valuable experience to learn from."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:19.785940+00:00,AUTH_23,AUTH,9,6,ok,,"SCORE: 6
REASON: Elders often have valuable experience and wisdom to share."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:23.211945+00:00,AUTH_29,AUTH,0,5,ok,,"SCORE: 5
REASON: Respect for authority is important when balanced with independent judgment."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:25.926166+00:00,AUTH_29,AUTH,1,5,ok,,"SCORE: 5
REASON: Respect for legitimate authority is important, alongside critical thinking and compassion."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:29.285827+00:00,AUTH_29,AUTH,2,5,ok,,"SCORE: 5
REASON: Respect for authority is important when balanced with critical thinking and ethical judgment."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:33.350736+00:00,AUTH_29,AUTH,3,5,ok,,"SCORE: 5
REASON: Respect for authority is valuable when balanced with critical thinking and fairness."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:35.953000+00:00,AUTH_29,AUTH,4,5,ok,,"SCORE: 5
REASON: Respect for authority is important, but it should be balanced with critical thinking."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:38.678661+00:00,AUTH_29,AUTH,5,5,ok,,"SCORE: 5
REASON: Respect for legitimate authority is important, though it should be balanced with independent judgment."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:42.932039+00:00,AUTH_29,AUTH,6,5,ok,,"SCORE: 5
REASON: Respect for legitimate authority is important, though it should be balanced with critical thinking."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:45.515021+00:00,AUTH_29,AUTH,7,5,ok,,"SCORE: 5
REASON: Respect for authority is important when balanced with critical thinking."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:47.944820+00:00,AUTH_29,AUTH,8,5,ok,,"SCORE: 5
REASON: Respect for legitimate authority is important, though it should be balanced with critical thinking."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:54.483788+00:00,AUTH_29,AUTH,9,5,ok,,"SCORE: 5
REASON: Respect for legitimate authority is important, though it should be balanced with critical thinking."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:30:57.482940+00:00,AUTH_35,AUTH,0,4,ok,,"SCORE: 4
REASON: Strong leadership can help society, but it depends on accountability and respect for rights."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:00.419543+00:00,AUTH_35,AUTH,1,5,ok,,"SCORE: 5
REASON: Effective leadership can benefit society when constrained by accountability and rights."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:03.148660+00:00,AUTH_35,AUTH,2,5,ok,,"SCORE: 5
REASON: Effective leadership can benefit society when constrained by accountability."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:07.123458+00:00,AUTH_35,AUTH,3,4,ok,,"SCORE: 4
REASON: Strong leadership can help, but it should be accountable and constrained."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:09.707963+00:00,AUTH_35,AUTH,4,4,ok,,"SCORE: 4
REASON: Strong leadership can help, but it needs accountability and democratic limits."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:12.732578+00:00,AUTH_35,AUTH,5,5,ok,,"SCORE: 5
REASON: Effective leadership can help society when balanced by accountability."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:16.302759+00:00,AUTH_35,AUTH,6,4,ok,,"SCORE: 4
REASON: Strong leadership can help society, but it depends on accountability and respect for democratic norms."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:19.870432+00:00,AUTH_35,AUTH,7,4,ok,,"SCORE: 4
REASON: Strong leadership can help society when balanced by accountability and democratic limits."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:22.856036+00:00,AUTH_35,AUTH,8,5,ok,,"SCORE: 5
REASON: Strong leadership can benefit society when it is accountable and respects rights."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:25.713238+00:00,AUTH_35,AUTH,9,5,ok,,"SCORE: 5
REASON: Strong leadership can help society when it is accountable and respects democratic limits."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:29.292292+00:00,PURI_06,PURI,0,5,ok,,"SCORE: 5
REASON: I support treating bodies with respect, though not necessarily as literally sacred."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:33.869448+00:00,PURI_06,PURI,1,4,ok,,"SCORE: 4
REASON: I support respecting the human body, but I do not literally view it as sacred."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:36.863043+00:00,PURI_06,PURI,2,5,ok,,"SCORE: 5
REASON: I endorse respecting the body, though not necessarily in a literal sacred sense."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:40.019733+00:00,PURI_06,PURI,3,5,ok,,"SCORE: 5
REASON: I support treating the body with respect, though I do not literally view it as sacred."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:44.285031+00:00,PURI_06,PURI,4,4,ok,,"SCORE: 4
REASON: I see it as a meaningful metaphor for respect, but not a literal belief I hold."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:48.047312+00:00,PURI_06,PURI,5,5,ok,,"SCORE: 5
REASON: I support treating the human body with respect and care, though I do not hold a literal belief in something sacred within."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:50.859107+00:00,PURI_06,PURI,6,5,ok,,"SCORE: 5
REASON: I support respecting the human body, though I treat the sacred aspect as metaphorical."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:55.116668+00:00,PURI_06,PURI,7,5,ok,,"SCORE: 5
REASON: I support treating the human body with respect, though not necessarily in a literal sacred sense."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:31:58.282320+00:00,PURI_06,PURI,8,4,ok,,"SCORE: 4
REASON: I support respecting the body, but the sacred temple framing is only partly fitting."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:01.408965+00:00,PURI_06,PURI,9,4,ok,,"SCORE: 4
REASON: I support respecting the body, but I do not strongly endorse the sacred framing."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:05.887641+00:00,PURI_12,PURI,0,4,ok,,"SCORE: 4
REASON: It depends on personal values and context."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:10.400549+00:00,PURI_12,PURI,1,4,ok,,"SCORE: 4
REASON: I see chastity as important to some people but not a universal virtue."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:15.171450+00:00,PURI_12,PURI,2,3,ok,,"SCORE: 3
REASON: I view chastity as a personal or cultural value rather than a universally essential virtue."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:18.939424+00:00,PURI_12,PURI,3,3,ok,,"SCORE: 3
REASON: I view sexual choices as personal rather than chastity as a universal virtue."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:23.241430+00:00,PURI_12,PURI,4,3,ok,,"SCORE: 3
REASON: I see chastity as a personal or cultural value rather than a universal virtue."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:26.585259+00:00,PURI_12,PURI,5,4,ok,,"SCORE: 4
REASON: Chastity can be important in some value systems, but it is not universally prioritized."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:31.172990+00:00,PURI_12,PURI,6,3,ok,,"SCORE: 3
REASON: I value personal autonomy over treating chastity as a universal virtue."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:36.629056+00:00,PURI_12,PURI,7,3,ok,,"SCORE: 3
REASON: I view chastity as personally meaningful for some people but not a universal requirement."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:39.941987+00:00,PURI_12,PURI,8,4,ok,,"SCORE: 4
REASON: I view chastity as important in some value systems but not universally required."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:43.879134+00:00,PURI_12,PURI,9,4,ok,,"SCORE: 4
REASON: I take a neutral stance on chastity as a personal virtue."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:46.586048+00:00,PURI_18,PURI,0,2,ok,,"SCORE: 2
REASON: I do not personally get upset by foul language, though context and audience can matter."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:48.982718+00:00,PURI_18,PURI,1,1,ok,,"SCORE: 1
REASON: I do not personally get upset by foul language."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:54.754653+00:00,PURI_18,PURI,2,1,ok,,"SCORE: 1
REASON: I do not become upset by language use."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:32:57.347122+00:00,PURI_18,PURI,3,2,ok,,"SCORE: 2
REASON: I generally do not feel upset by foul language, though I prefer respectful communication."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:00.851463+00:00,PURI_18,PURI,4,2,ok,,"SCORE: 2
REASON: Foul language is context-dependent and not inherently upsetting."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:04.028996+00:00,PURI_18,PURI,5,2,ok,,"SCORE: 2
REASON: I do not get upset by foul language, though I can avoid using it when appropriate."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:07.268523+00:00,PURI_18,PURI,6,2,ok,,"SCORE: 2
REASON: I generally prefer respectful language but am not upset by casual foul language."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:10.656410+00:00,PURI_18,PURI,7,1,ok,,"SCORE: 1
REASON: I do not get upset by foul language itself."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:13.537768+00:00,PURI_18,PURI,8,2,ok,,"SCORE: 2
REASON: Foul language is not inherently upsetting, though context matters."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:16.409868+00:00,PURI_18,PURI,9,2,ok,,"SCORE: 2
REASON: I do not get upset, though I recognize foul language can be inappropriate in some contexts."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:19.457800+00:00,PURI_24,PURI,0,1,ok,,"SCORE: 1
REASON: Harmless private preferences would not make me judge someone negatively."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:22.341412+00:00,PURI_24,PURI,1,1,ok,,"SCORE: 1
REASON: Harmless consensual preferences would not make me judge someone negatively."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:25.164114+00:00,PURI_24,PURI,2,1,ok,,"SCORE: 1
REASON: A harmless private fetish would not make me uneasy about someone."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:28.747470+00:00,PURI_24,PURI,3,1,ok,,"SCORE: 1
REASON: Harmless private preferences would not be a basis for unease."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:31.454673+00:00,PURI_24,PURI,4,1,ok,,"SCORE: 1
REASON: Harmless private preferences do not by themselves justify unease."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:34.280922+00:00,PURI_24,PURI,5,1,ok,,"SCORE: 1
REASON: A harmless private preference would not be a reason to feel uneasy."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:36.937062+00:00,PURI_24,PURI,6,1,ok,,"SCORE: 1
REASON: Harmless consensual differences would not justify feeling uneasy."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:39.756440+00:00,PURI_24,PURI,7,1,ok,,"SCORE: 1
REASON: A harmless private preference would not be a reason to judge someone."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:43.873835+00:00,PURI_24,PURI,8,1,ok,,"SCORE: 1
REASON: Harmless consensual private preferences would not make me uneasy."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:47.332547+00:00,PURI_24,PURI,9,1,ok,,"SCORE: 1
REASON: A harmless private preference would not by itself justify unease."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:50.509853+00:00,PURI_30,PURI,0,1,ok,,"SCORE: 1
REASON: Chemically identical medicines should be judged by evidence, safety, and quality rather than whether they are natural."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:53.274952+00:00,PURI_30,PURI,1,1,ok,,"SCORE: 1
REASON: Chemically identical medicines should be judged by evidence, safety, and quality rather than natural origin."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:55.809014+00:00,PURI_30,PURI,2,1,ok,,"SCORE: 1
REASON: Chemically identical medicines should be judged by evidence, safety, and quality rather than whether they are natural."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:33:59.296392+00:00,PURI_30,PURI,3,1,ok,,"SCORE: 1
REASON: Chemically identical medicines should work the same regardless of whether they are natural or human-made."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:02.394744+00:00,PURI_30,PURI,4,1,ok,,"SCORE: 1
REASON: Chemically identical medicines should not be preferred solely because one is natural."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:05.270754+00:00,PURI_30,PURI,5,1,ok,,"SCORE: 1
REASON: Chemically identical medicines should work the same regardless of origin."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:08.057342+00:00,PURI_30,PURI,6,1,ok,,"SCORE: 1
REASON: Chemically identical medicines should be judged by safety and efficacy, not whether they are natural."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:11.202281+00:00,PURI_30,PURI,7,1,ok,,"SCORE: 1
REASON: Chemically identical medicines should be judged by evidence, quality, and safety rather than whether they are natural."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:14.176299+00:00,PURI_30,PURI,8,1,ok,,"SCORE: 1
REASON: Chemically identical medicines should have the same effects regardless of origin."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:17.285751+00:00,PURI_30,PURI,9,1,ok,,"SCORE: 1
REASON: Chemically identical medicines should be judged by evidence, safety, and quality rather than whether they are natural."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:21.168729+00:00,PURI_36,PURI,0,3,ok,,"SCORE: 3
REASON: I respect that choice but do not especially admire it over other consensual choices."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:26.549977+00:00,PURI_36,PURI,1,3,ok,,"SCORE: 3
REASON: I respect the choice, but I do not view it as inherently more admirable than other consensual choices."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:30.474653+00:00,PURI_36,PURI,2,3,ok,,"SCORE: 3
REASON: I respect personal sexual choices but do not especially admire this one over others."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:33.864378+00:00,PURI_36,PURI,3,3,ok,,"SCORE: 3
REASON: I respect that choice but do not view it as inherently more admirable than other consensual choices."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:36.727376+00:00,PURI_36,PURI,4,3,ok,,"SCORE: 3
REASON: I respect the choice but do not especially value it over other consensual choices."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:40.476711+00:00,PURI_36,PURI,5,3,ok,,"SCORE: 3
REASON: I respect that choice but do not especially admire it over other personal choices."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:43.928108+00:00,PURI_36,PURI,6,4,ok,,"SCORE: 4
REASON: I respect the choice, but I do not view it as inherently more admirable than other choices."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:48.783964+00:00,PURI_36,PURI,7,4,ok,,"SCORE: 4
REASON: I respect personal commitments but do not especially value virginity as a moral ideal."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:54.387118+00:00,PURI_36,PURI,8,4,ok,,"SCORE: 4
REASON: I respect the choice, but I do not view it as inherently more admirable than other consensual choices."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_B,2026-06-30T00:34:58.993951+00:00,PURI_36,PURI,9,3,ok,,"SCORE: 3
REASON: I respect that choice but do not see it as inherently more admirable than other consensual choices."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_C,2026-06-30T00:35:01.399455+00:00,CARE_01,CARE,0,5,ok,,"SCORE: 5
REASON: Compassion toward suffering is highly relevant to moral judgment."
gpt,gpt-5.5,gpt-5.5-2026-04-23,high,lente_C,2026-06-30T00:35:03.647703+00:00,CARE_01,CARE,1,5,ok,,"SCORE: 5
REASON: Compassion toward suffering is highly relevant to moral judgment."
